Epoch,MSE
611,16.742220138785413
612,16.742220138785413
613,16.742220138785413
614,16.742220138785413
615,16.742220138785413
616,16.742220138785413
617,16.742220138785413
618,16.742220138785413
619,16.742220138785413
620,16.742220138785413
621,16.742220138785413
622,16.742220138785413
623,16.742220138785413
624,16.742220138785413
625,16.742220138785413
626,16.742220138785413
627,16.742220138785413
628,16.742220138785413
629,16.742220138785413
630,16.742220138785413
631,16.742220138785413
632,16.742220138785413
633,16.742220138785413
634,16.742220138785413
635,16.742220138785413
636,16.742220138785413
637,16.742220138785413
638,16.742220138785413
639,16.742220138785413
640,16.742220138785413
641,16.742220138785413
642,16.742220138785413
643,16.742220138785413
644,16.742220138785413
645,16.742220138785413
646,16.742220138785413
647,16.742220138785413
648,16.742220138785413
649,16.742220138785413
650,16.742220138785413
651,16.742220138785413
652,16.742220138785413
653,16.742220138785413
654,16.742220138785413
655,16.742220138785413
656,16.742220138785413
657,16.742220138785413
658,16.742220138785413
659,16.742220138785413
660,16.742220138785413
661,16.742220138785413
662,16.742220138785413
663,16.742220138785413
664,16.742220138785413
665,16.742220138785413
666,16.742220138785413
667,16.742220138785413
668,16.742220138785413
669,16.742220138785413
670,16.742220138785413
671,16.742220138785413
672,16.742220138785413
673,16.742220138785413
674,16.742220138785413
675,16.742220138785413
676,16.742220138785413
677,16.742220138785413
678,16.742220138785413
679,16.742220138785413
680,16.742220138785413
681,16.742220138785413
682,16.742220138785413
683,16.742220138785413
684,16.742220138785413
685,16.742220138785413
686,16.742220138785413
687,16.742220138785413
688,16.742220138785413
689,16.742220138785413
690,16.742220138785413
691,16.742220138785413
692,16.742220138785413
693,16.742220138785413
694,16.742220138785413
695,16.742220138785413
696,16.742220138785413
697,16.742220138785413
698,16.742220138785413
699,16.742220138785413
700,16.742220138785413
701,16.742220138785413
702,16.742220138785413
703,16.742220138785413
704,16.742220138785413
705,16.742220138785413
706,16.742220138785413
707,16.742220138785413
708,16.742220138785413
709,16.742220138785413
710,16.742220138785413
711,16.742220138785413
712,16.742220138785413
713,16.742220138785413
714,16.742220138785413
715,16.742220138785413
716,16.742220138785413
717,16.742220138785413
718,16.742220138785413
719,16.742220138785413
720,16.742220138785413
721,16.742220138785413
722,16.742220138785413
723,16.742220138785413
724,16.742220138785413
725,16.742220138785413
726,16.742220138785413
727,16.742220138785413
728,16.742220138785413
729,16.742220138785413
730,16.742220138785413
731,16.742220138785413
732,16.742220138785413
733,16.742220138785413
734,16.742220138785413
735,16.742220138785413
736,16.742220138785413
737,16.742220138785413
738,16.742220138785413
739,16.742220138785413
740,16.742220138785413
741,16.742220138785413
742,16.742220138785413
743,16.742220138785413
744,16.742220138785413
745,16.742220138785413
746,16.742220138785413
747,16.742220138785413
748,16.742220138785413
749,16.742220138785413
750,16.742220138785413
751,16.742220138785413
752,16.742220138785413
753,16.742220138785413
754,16.742220138785413
755,16.742220138785413
756,16.742220138785413
757,16.742220138785413
758,16.742220138785413
759,16.742220138785413
760,16.742220138785413
761,16.742220138785413
762,16.742220138785413
763,16.742220138785413
764,16.742220138785413
765,16.742220138785413
766,16.742220138785413
767,16.742220138785413
768,16.742220138785413
769,16.742220138785413
770,16.742220138785413
771,16.742220138785413
772,16.742220138785413
773,16.742220138785413
774,16.742220138785413
775,16.742220138785413
776,16.742220138785413
777,16.742220138785413
778,16.742220138785413
779,16.742220138785413
780,16.742220138785413
781,16.742220138785413
782,16.742220138785413
783,16.742220138785413
784,16.742220138785413
785,16.742220138785413
786,16.742220138785413
787,16.742220138785413
788,16.742220138785413
789,16.742220138785413
790,16.742220138785413
791,16.742220138785413
792,16.742220138785413
793,16.742220138785413
794,16.742220138785413
795,16.742220138785413
796,16.742220138785413
797,16.742220138785413
798,16.742220138785413
799,16.742220138785413
800,16.742220138785413
801,16.742220138785413
802,16.742220138785413
803,16.742220138785413
804,16.742220138785413
805,16.742220138785413
806,16.742220138785413
807,16.742220138785413
808,16.742220138785413
809,16.742220138785413
810,16.742220138785413
811,16.742220138785413
812,16.742220138785413
813,16.742220138785413
814,16.742220138785413
815,16.742220138785413
816,16.742220138785413
817,16.742220138785413
818,16.742220138785413
819,16.742220138785413
820,16.742220138785413
821,16.742220138785413
822,16.742220138785413
823,16.742220138785413
824,16.742220138785413
825,16.742220138785413
826,16.742220138785413
827,16.742220138785413
828,16.742220138785413
829,16.742220138785413
830,16.742220138785413
831,16.742220138785413
832,16.742220138785413
833,16.742220138785413
834,16.742220138785413
835,16.742220138785413
836,16.742220138785413
837,16.742220138785413
838,16.742220138785413
839,16.742220138785413
840,16.742220138785413
841,16.742220138785413
842,16.742220138785413
843,16.742220138785413
844,16.742220138785413
845,16.742220138785413
846,16.742220138785413
847,16.742220138785413
848,16.742220138785413
849,16.742220138785413
850,16.742220138785413
851,16.742220138785413
852,16.742220138785413
853,16.742220138785413
854,16.742220138785413
855,16.742220138785413
856,16.742220138785413
857,16.742220138785413
858,16.742220138785413
859,16.742220138785413
860,16.742220138785413
861,16.742220138785413
862,16.742220138785413
863,16.742220138785413
864,16.742220138785413
865,16.742220138785413
866,16.742220138785413
867,16.742220138785413
868,16.742220138785413
869,16.742220138785413
870,16.742220138785413
871,16.742220138785413
872,16.742220138785413
873,16.742220138785413
874,16.742220138785413
875,16.742220138785413
876,16.742220138785413
877,16.742220138785413
878,16.742220138785413
879,16.742220138785413
880,16.742220138785413
881,16.742220138785413
882,16.742220138785413
883,16.742220138785413
884,16.742220138785413
885,16.742220138785413
886,16.742220138785413
887,16.742220138785413
888,16.742220138785413
889,16.742220138785413
890,16.742220138785413
891,16.742220138785413
892,16.742220138785413
893,16.742220138785413
894,16.742220138785413
895,16.742220138785413
896,16.742220138785413
897,16.742220138785413
898,16.742220138785413
899,16.742220138785413
900,16.742220138785413
901,16.742220138785413
902,16.742220138785413
903,16.742220138785413
904,16.742220138785413
905,16.742220138785413
906,16.742220138785413
907,16.742220138785413
908,16.742220138785413
909,16.742220138785413
910,16.742220138785413
911,16.742220138785413
912,16.742220138785413
913,16.742220138785413
914,16.742220138785413
915,16.742220138785413
916,16.742220138785413
917,16.742220138785413
918,16.742220138785413
919,16.742220138785413
920,16.742220138785413
921,16.742220138785413
922,16.742220138785413
923,16.742220138785413
924,16.742220138785413
925,16.742220138785413
926,16.742220138785413
927,16.742220138785413
928,16.742220138785413
929,16.742220138785413
930,16.742220138785413
931,16.742220138785413
932,16.742220138785413
933,16.742220138785413
934,16.742220138785413
935,16.742220138785413
936,16.742220138785413
937,16.742220138785413
938,16.742220138785413
939,16.742220138785413
940,16.742220138785413
941,16.742220138785413
942,16.742220138785413
943,16.742220138785413
944,16.742220138785413
945,16.742220138785413
946,16.742220138785413
947,16.742220138785413
948,16.742220138785413
949,16.742220138785413
950,16.742220138785413
951,16.742220138785413
952,16.742220138785413
953,16.742220138785413
954,16.742220138785413
955,16.742220138785413
956,16.742220138785413
957,16.742220138785413
958,16.742220138785413
959,16.742220138785413
960,16.742220138785413
961,16.742220138785413
962,16.742220138785413
963,16.742220138785413
964,16.742220138785413
965,16.742220138785413
966,16.742220138785413
967,16.742220138785413
968,16.742220138785413
969,16.742220138785413
970,16.742220138785413
971,16.742220138785413
972,16.742220138785413
973,16.742220138785413
974,16.742220138785413
975,16.742220138785413
976,16.742220138785413
977,16.742220138785413
978,16.742220138785413
979,16.742220138785413
980,16.742220138785413
981,16.742220138785413
982,16.742220138785413
983,16.742220138785413
984,16.742220138785413
985,16.742220138785413
986,16.742220138785413
987,16.742220138785413
988,16.742220138785413
989,16.742220138785413
990,16.742220138785413
991,16.742220138785413
992,16.742220138785413
993,16.742220138785413
994,16.742220138785413
995,16.742220138785413
996,16.742220138785413
997,16.742220138785413
998,16.742220138785413
999,16.742220138785413
1000,16.742220138785413
1001,16.742220138785413
1002,16.742220138785413
1003,16.742220138785413
1004,16.742220138785413
1005,16.742220138785413
1006,16.742220138785413
1007,16.742220138785413
1008,16.742220138785413
1009,16.742220138785413
1010,16.742220138785413
1011,16.742220138785413
1012,16.742220138785413
1013,16.742220138785413
1014,16.742220138785413
1015,16.742220138785413
1016,16.742220138785413
1017,16.742220138785413
1018,16.742220138785413
1019,16.742220138785413
1020,16.742220138785413
1021,16.742220138785413
1022,16.742220138785413
1023,16.742220138785413
1024,16.742220138785413
1025,16.742220138785413
1026,16.742220138785413
1027,16.742220138785413
1028,16.742220138785413
1029,16.742220138785413
1030,16.742220138785413
1031,16.742220138785413
1032,16.742220138785413
1033,16.742220138785413
1034,16.742220138785413
1035,16.742220138785413
1036,16.742220138785413
1037,16.742220138785413
1038,16.742220138785413
1039,16.742220138785413
1040,16.742220138785413
1041,16.742220138785413
1042,16.742220138785413
1043,16.742220138785413
1044,16.742220138785413
1045,16.742220138785413
1046,16.742220138785413
1047,16.742220138785413
1048,16.742220138785413
1049,16.742220138785413
1050,16.742220138785413
1051,16.742220138785413
1052,16.742220138785413
1053,16.742220138785413
1054,16.742220138785413
1055,16.742220138785413
1056,16.742220138785413
1057,16.742220138785413
1058,16.742220138785413
1059,16.742220138785413
1060,16.742220138785413
1061,16.742220138785413
1062,16.742220138785413
1063,16.742220138785413
1064,16.742220138785413
1065,16.742220138785413
1066,16.742220138785413
1067,16.742220138785413
1068,16.742220138785413
1069,16.742220138785413
1070,16.742220138785413
1071,16.742220138785413
1072,16.742220138785413
1073,16.742220138785413
1074,16.742220138785413
1075,16.742220138785413
1076,16.742220138785413
1077,16.742220138785413
1078,16.742220138785413
1079,16.742220138785413
1080,16.742220138785413
1081,16.742220138785413
1082,16.742220138785413
1083,16.742220138785413
1084,16.742220138785413
1085,16.742220138785413
1086,16.742220138785413
1087,16.742220138785413
1088,16.742220138785413
1089,16.742220138785413
1090,16.742220138785413
1091,16.742220138785413
1092,16.742220138785413
1093,16.742220138785413
1094,16.742220138785413
1095,16.742220138785413
1096,16.742220138785413
1097,16.742220138785413
1098,16.742220138785413
1099,16.742220138785413
1100,16.742220138785413
1101,16.742220138785413
1102,16.742220138785413
1103,16.742220138785413
1104,16.742220138785413
1105,16.742220138785413
1106,16.742220138785413
1107,16.742220138785413
1108,16.742220138785413
1109,16.742220138785413
1110,16.742220138785413
1111,16.742220138785413
1112,16.742220138785413
1113,16.742220138785413
1114,16.742220138785413
1115,16.742220138785413
1116,16.742220138785413
1117,16.742220138785413
1118,16.742220138785413
1119,16.742220138785413
1120,16.742220138785413
1121,16.742220138785413
1122,16.742220138785413
1123,16.742220138785413
1124,16.742220138785413
1125,16.742220138785413
1126,16.742220138785413
1127,16.742220138785413
1128,16.742220138785413
1129,16.742220138785413
1130,16.742220138785413
1131,16.742220138785413
1132,16.742220138785413
1133,16.742220138785413
1134,16.742220138785413
1135,16.742220138785413
1136,16.742220138785413
1137,16.742220138785413
1138,16.742220138785413
1139,16.742220138785413
1140,16.742220138785413
1141,16.742220138785413
1142,16.742220138785413
1143,16.742220138785413
1144,16.742220138785413
1145,16.742220138785413
1146,16.742220138785413
1147,16.742220138785413
1148,16.742220138785413
1149,16.742220138785413
1150,16.742220138785413
1151,16.742220138785413
1152,16.742220138785413
1153,16.742220138785413
1154,16.742220138785413
1155,16.742220138785413
1156,16.742220138785413
1157,16.742220138785413
1158,16.742220138785413
1159,16.742220138785413
1160,16.742220138785413
1161,16.742220138785413
1162,16.742220138785413
1163,16.742220138785413
1164,16.742220138785413
1165,16.742220138785413
1166,16.742220138785413
1167,16.742220138785413
1168,16.742220138785413
1169,16.742220138785413
1170,16.742220138785413
1171,16.742220138785413
1172,16.742220138785413
1173,16.742220138785413
1174,16.742220138785413
1175,16.742220138785413
1176,16.742220138785413
1177,16.742220138785413
1178,16.742220138785413
1179,16.742220138785413
1180,16.742220138785413
1181,16.742220138785413
1182,16.742220138785413
1183,16.742220138785413
1184,16.742220138785413
1185,16.742220138785413
1186,16.742220138785413
1187,16.742220138785413
1188,16.742220138785413
1189,16.742220138785413
1190,16.742220138785413
1191,16.742220138785413
1192,16.742220138785413
1193,16.742220138785413
1194,16.742220138785413
1195,16.742220138785413
1196,16.742220138785413
1197,16.742220138785413
1198,16.742220138785413
1199,16.742220138785413
1200,16.742220138785413
1201,16.742220138785413
1202,16.742220138785413
1203,16.742220138785413
1204,16.742220138785413
1205,16.742220138785413
1206,16.742220138785413
1207,16.742220138785413
1208,16.742220138785413
1209,16.742220138785413
1210,16.742220138785413
1211,16.742220138785413
1212,16.742220138785413
1213,16.742220138785413
1214,16.742220138785413
1215,16.742220138785413
1216,16.742220138785413
1217,16.742220138785413
1218,16.742220138785413
1219,16.742220138785413
1220,16.742220138785413
1221,16.742220138785413
1222,16.742220138785413
1223,16.742220138785413
1224,16.742220138785413
1225,16.742220138785413
1226,16.742220138785413
1227,16.742220138785413
1228,16.742220138785413
1229,16.742220138785413
1230,16.742220138785413
1231,16.742220138785413
1232,16.742220138785413
1233,16.742220138785413
1234,16.742220138785413
1235,16.742220138785413
1236,16.742220138785413
1237,16.742220138785413
1238,16.742220138785413
1239,16.742220138785413
1240,16.742220138785413
1241,16.742220138785413
1242,16.742220138785413
1243,16.742220138785413
1244,16.742220138785413
1245,16.742220138785413
1246,16.742220138785413
1247,16.742220138785413
1248,16.742220138785413
1249,16.742220138785413
1250,16.742220138785413
1251,16.742220138785413
1252,16.742220138785413
1253,16.742220138785413
1254,16.742220138785413
1255,16.742220138785413
1256,16.742220138785413
1257,16.742220138785413
1258,16.742220138785413
1259,16.742220138785413
1260,16.742220138785413
1261,16.742220138785413
1262,16.742220138785413
1263,16.742220138785413
1264,16.742220138785413
1265,16.742220138785413
1266,16.742220138785413
1267,16.742220138785413
1268,16.742220138785413
1269,16.742220138785413
1270,16.742220138785413
1271,16.742220138785413
1272,16.742220138785413
1273,16.742220138785413
1274,16.742220138785413
1275,16.742220138785413
1276,16.742220138785413
1277,16.742220138785413
1278,16.742220138785413
1279,16.742220138785413
1280,16.742220138785413
1281,16.742220138785413
1282,16.742220138785413
1283,16.742220138785413
1284,16.742220138785413
1285,16.742220138785413
1286,16.742220138785413
1287,16.742220138785413
1288,16.742220138785413
1289,16.742220138785413
1290,16.742220138785413
1291,16.742220138785413
1292,16.742220138785413
1293,16.742220138785413
1294,16.742220138785413
1295,16.742220138785413
1296,16.742220138785413
1297,16.742220138785413
1298,16.742220138785413
1299,16.742220138785413
1300,16.742220138785413
1301,16.742220138785413
1302,16.742220138785413
1303,16.742220138785413
1304,16.742220138785413
1305,16.742220138785413
1306,16.742220138785413
1307,16.742220138785413
1308,16.742220138785413
1309,16.742220138785413
1310,16.742220138785413
1311,16.742220138785413
1312,16.742220138785413
1313,16.742220138785413
1314,16.742220138785413
1315,16.742220138785413
1316,16.742220138785413
1317,16.742220138785413
1318,16.742220138785413
1319,16.742220138785413
1320,16.742220138785413
1321,16.742220138785413
1322,16.742220138785413
1323,16.742220138785413
1324,16.742220138785413
1325,16.742220138785413
1326,16.742220138785413
1327,16.742220138785413
1328,16.742220138785413
1329,16.742220138785413
1330,16.742220138785413
1331,16.742220138785413
1332,16.742220138785413
1333,16.742220138785413
1334,16.742220138785413
1335,16.742220138785413
1336,16.742220138785413
1337,16.742220138785413
1338,16.742220138785413
1339,16.742220138785413
1340,16.742220138785413
1341,16.742220138785413
1342,16.742220138785413
1343,16.742220138785413
1344,16.742220138785413
1345,16.742220138785413
1346,16.742220138785413
1347,16.742220138785413
1348,16.742220138785413
1349,16.742220138785413
1350,16.742220138785413
1351,16.742220138785413
1352,16.742220138785413
1353,16.742220138785413
1354,16.742220138785413
1355,16.742220138785413
1356,16.742220138785413
1357,16.742220138785413
1358,16.742220138785413
1359,16.742220138785413
1360,16.742220138785413
1361,16.742220138785413
